"asin";"name";"rating";"date";"verified";"helpfulVotes"
"B01MRH0YND";"Hunt";2;"28-Jul-18";"TRUE";2
"B01MRH0YND";"Alicia L. HAll";1;"27-Nov-17";"TRUE";2
"B01MRH0YND";"Ashleigh Christine";3;"27-Dec-17";"TRUE";1
"B01MRH0YND";"Hans Rasmussen";5;"02-Nov-17";"TRUE";1
"B01MRH0YND";"Brooklyn Wright";5;"28-Feb-18";"TRUE";1
"B01MRH0YND";"Cigi";3;"07-Oct-17";"TRUE";2
"B01MRH0YND";"Tevin";1;"22-Mar-19";"TRUE";1
"B01MRH0YND";"Phillyz06";5;"30-Sep-17";"TRUE";1
"B01MRH0YND";"Ronaldo Montelongo";1;"09-Apr-18";"TRUE";1
"B01MRH0YND";"Nicolette reneau";1;"31-Jul-18";"TRUE";1
"B01MRH0YND";"Amazon Customer";2;"31-Jul-17";"TRUE";1
"B01MRH0YND";"Margaret M. Obermeyer";5;"01-Jun-17";"TRUE";1
"B01MRH0YND";"Lena l.";5;"14-Sep-17";"TRUE";1
"B01MRH0YND";"adam";1;"02-Jul-17";"TRUE";9
"B01MRH0YND";"Amazon Customer";1;"13-Nov-17";"TRUE";1
"B01MRH0YND";"kayla carter";1;"02-Apr-18";"TRUE";1
"B01MRH0YND";"nw";5;"12-Sep-17";"TRUE";1
"B01MRH0YND";"leslie denise thomas";1;"27-Nov-17";"TRUE";1
"B01MRH0YND";"Yumbert";2;"10-Jan-18";"TRUE";2
"B01MRH0YND";"Amazon Customer";5;"24-Feb-18";"TRUE";1
"B01MRH0YND";"Krystal Helmer";5;"13-Feb-18";"TRUE";1
"B01MRH0YND";"Sarah";1;"26-Jul-18";"TRUE";1
"B01MRH0YND";"Amazon Customer";2;"10-Aug-17";"TRUE";4
"B01MRH0YND";"Christopher Frank";2;"04-Jun-17";"TRUE";2
"B01MRH0YND";"Camren";1;"03-Oct-18";"TRUE";1
"B01MRH0YND";"Holly DeGidts";1;"17-Apr-18";"TRUE";1
"B01MRH0YND";"Marilyn G";1;"20-Feb-19";"TRUE";1
"B01MRH0YND";"Amazon Customer";1;"29-Dec-17";"TRUE";4
"B01MRH0YND";"danny pestonji";5;"12-Feb-18";"TRUE";1
"B01MRH0YND";"Craig";5;"05-Nov-17";"TRUE";1
"B01MRH0YND";"Matthew";1;"22-Sep-17";"TRUE";2
"B01MRH0YND";"brooks";1;"01-Sep-17";"TRUE";5
"B01MRH0YND";"Sharon Mitchell";1;"09-Jan-18";"TRUE";1
"B01MRH0YND";"Valeria M. Jordan";1;"08-Nov-17";"TRUE";1
"B01MRH0YND";"Jacob Randall";1;"03-Nov-17";"TRUE";1
"B01MRH0YND";"mah";1;"10-Dec-17";"TRUE";2
"B01MRH0YND";"tom ross";5;"09-Oct-17";"TRUE";1
"B01MRH0YND";"Joe S.";5;"27-Aug-17";"TRUE";2
"B01MRH0YND";"Todd P.";1;"30-Oct-17";"TRUE";1
"B01MRH0YND";"Amazon Customer";1;"31-Aug-17";"TRUE";7
"B01MRH0YND";"Tim Larsen";4;"08-Oct-17";"TRUE";1
"B01MRH0YND";"Alicia R.";3;"13-Oct-17";"TRUE";1
"B01MRH0YND";"Amazon Customer";1;"12-Oct-17";"TRUE";1
"B01MRH0YND";"Sunil";1;"15-Dec-17";"TRUE";1
"B01MRH0YND";"Dewayne Thompson";1;"28-Jan-18";"TRUE";1
"B01MRH0YND";"Amazon Customer";5;"02-Aug-17";"TRUE";1
"B01MRH0YND";"Carolina";1;"19-Oct-17";"TRUE";1
"B01MRH0YND";"Just Wright";5;"21-Mar-17";"TRUE";7
"B01MRH0YND";"david";2;"12-Aug-17";"TRUE";2
"B01MRH0YND";"Natasha Hinkson";1;"06-Mar-18";"TRUE";3
"B01MRH0YND";"Edward";1;"03-Oct-17";"TRUE";2
"B01MRH0YND";"Brian B";5;"23-Jun-17";"TRUE";2
"B01MRH0YND";"Ryqn";5;"16-Sep-17";"TRUE";2
"B01MRH0YND";"Amazon Customer";1;"01-Apr-18";"TRUE";1
"B01MRH0YND";"Leila";5;"03-Sep-17";"TRUE";5
"B01MRH0YND";"Amazon Customer";5;"27-Dec-17";"TRUE";1
"B01MRH0YND";"Linda Vargas";3;"07-Aug-17";"TRUE";1
"B01MRH0YND";"Amazon Customer";5;"10-Jun-17";"TRUE";1
"B01MRH0YND";"KG";5;"26-Oct-17";"TRUE";1
"B01MRH0YND";"Perry";1;"07-Jan-18";"TRUE";1
"B01MRH0YND";"Tess";3;"25-Dec-17";"TRUE";1
"B01MRH0YND";"clark howard";4;"01-May-18";"TRUE";1
"B01MRH0YND";"Amazon Customer";1;"13-Dec-17";"TRUE";1
"B01MRH0YND";"Amazon Customer";5;"29-Jul-17";"TRUE";1
"B01MRH0YND";"rashida edwards";4;"26-Mar-18";"TRUE";1
"B01MRH0YND";"jolene anderson";5;"13-Apr-18";"TRUE";1
"B01MRH0YND";"Oshanell Hall";5;"09-Apr-18";"TRUE";1
"B01MRH0YND";"KieraB";1;"22-Aug-17";"TRUE";2
"B01MRH0YND";"brittnee Anderson";5;"15-Dec-17";"TRUE";1
"B01MRH0YND";"Arianna";4;"12-Feb-18";"TRUE";1
"B01MRH0YND";"Adrian";2;"28-Sep-17";"TRUE";1
"B01MRH0YND";"Nazneen Mirza";1;"07-Dec-17";"TRUE";1
"B01MRH0YND";"raw man";1;"27-Dec-17";"TRUE";1
"B01MRH0YND";"Kindle Customer";1;"12-Jan-18";"TRUE";1
"B01MRH0YND";"Milynda Posey";5;"02-Jun-17";"TRUE";1
"B01MRH0YND";"Angie D Bagwell";5;"28-Aug-17";"TRUE";1
"B01MRH0YND";"Linda Fu";2;"07-Nov-17";"TRUE";1
"B01MRH0YND";"Amazon Customer";5;"01-Feb-17";"TRUE";1
"B01MRH0YND";"Amazon Customer";3;"01-Aug-17";"TRUE";3
"B01MRH0YND";"Amazon Customer";4;"30-Jan-17";"TRUE";1
"B01MRH0YND";"Jake";1;"28-Jul-17";"TRUE";3
"B01MRH0YND";"Kaylyn";1;"26-Aug-17";"TRUE";40
"B01MRH0YND";"Jami";1;"22-Jul-17";"TRUE";4
"B01MRH0YND";"SDamazon";3;"05-Apr-18";"TRUE";1
"B01MRH0YND";"Amazon Customer";3;"11-Nov-17";"TRUE";2
"B01MRH0YND";"DJ";1;"18-Jul-17";"TRUE";2
"B01MRH0YND";"mbbeach44";1;"22-Sep-17";"TRUE";1
"B01MRH0YND";"Amazon Customer";3;"04-Jan-17";"TRUE";5
"B01MRH0YND";"jeffrey";4;"17-Aug-17";"TRUE";2
"B01MRH0YND";"Curtis Wightman";2;"05-Jan-18";"TRUE";1
"B01MRH0YND";"DDS";5;"27-Jun-17";"TRUE";1
"B01MRH0YND";"Alix H. Bartolomei";1;"19-Sep-17";"TRUE";2
"B01MRH0YND";"Michele D.";1;"06-Jul-17";"TRUE";2
"B01MRH0YND";"kaylafish";1;"11-Aug-17";"TRUE";10
"B01MRH0YND";"Carla Edwards";1;"12-Sep-17";"TRUE";6
"B01MRH0YND";"Sweetness";1;"24-Aug-17";"TRUE";2
"B01MRH0YND";"Shakemea Walker";5;"11-Jul-17";"TRUE";1
"B01MRH0YND";"Alyssa M. Welch";5;"09-Jun-17";"TRUE";1
"B01MRH0YND";"Brian";1;"28-Mar-18";"TRUE";1
"B01MRH0YND";"Sandra Castellanos";1;"16-Sep-17";"TRUE";2
"B01MRH0YND";"Lauren Hernandez";5;"20-Jul-17";"TRUE";1
"B01MRH0YND";"Gary Sloan";5;"26-Feb-17";"TRUE";1
"B01MRH0YND";"Meagan";1;"13-Sep-17";"TRUE";2
"B01MRH0YND";"colleenmoser1";1;"20-Sep-17";"TRUE";1
"B01MRH0YND";"Tangie Bowman";1;"06-Apr-18";"TRUE";1
"B01MRH0YND";"Brandon dixon";1;"05-Apr-18";"TRUE";1
"B01MRH0YND";"Amazon Customer";5;"17-Dec-16";"TRUE";19
"B01MRH0YND";"coco zhuang";5;"15-Aug-17";"TRUE";1
"B01MRH0YND";"Amazon Customer";3;"01-Sep-17";"TRUE";1
"B01MRH0YND";"Kathy";1;"13-Apr-17";"TRUE";18
"B01MRH0YND";"Jamli";2;"05-Feb-18";"TRUE";1
"B01MRH0YND";"Zameria Jones";1;"03-Mar-17";"TRUE";3
"B01MRH0YND";"Amazon Customer";1;"06-Aug-17";"TRUE";2
"B01MRH0YND";"austin kasper";5;"09-Mar-17";"TRUE";1
"B01MRH0YND";"Dennis";5;"02-Mar-17";"TRUE";2
"B01MRH0YND";"Amazon Customer";1;"27-Jul-17";"TRUE";2
"B01MRH0YND";"Amazon Customer";5;"23-Aug-17";"TRUE";1
"B01MRH0YND";"-Flash->";5;"21-Apr-17";"TRUE";3
"B01MRH0YND";"Molly sphar";5;"04-Apr-18";"TRUE";1
"B01MRH0YND";"Joel Ramirez";5;"27-May-17";"TRUE";1
"B01MRH0YND";"Maria G";2;"24-Jan-18";"TRUE";1
"B01MRH0YND";"zach";5;"30-May-17";"TRUE";3
"B01MRH0YND";"Amazon Customer";5;"14-May-17";"TRUE";2
"B01MRH0YND";"Joan Young";3;"26-Apr-17";"TRUE";2
"B01MRH0YND";"Jim Hahn";5;"18-Feb-18";"FALSE";2
"B01MRH0YND";"G. Z.";5;"11-Aug-17";"FALSE";1
"B01MRH0YND";"Corie Burgess";1;"30-Aug-18";"FALSE";1
"B01MRH0YND";"Jascie";1;"14-Jun-17";"FALSE";1
"B01MRH0YND";"Jill";5;"22-May-17";"TRUE";217
"B01MRH0YND";"Amazon Customer";5;"05-Feb-18";"TRUE";19
"B01MRH0YND";"Herman";4;"14-Jun-17";"TRUE";47
"B01MRH0YND";"Gusers";5;"06-Oct-17";"TRUE";9
"B01MRH0YND";"Jorge Rivera";5;"10-Apr-18";"TRUE";4
"B01MRH0YND";"Amazon Customer";5;"12-Dec-17";"TRUE";5
"B01MRH0YND";"Caton";3;"25-Apr-18";"TRUE";2
"B01MRH0YND";"JENNEE8675309";1;"21-Aug-18";"TRUE";1
"B01MRH0YND";"Grace H.";5;"11-Feb-18";"TRUE";3
"B01MRH0YND";"Shannon Kennedy";5;"06-Jun-18";"TRUE";1
"B01MRH0YND";"angela beebe";1;"17-Sep-18";"TRUE";1
"B01MRH0YND";"KM2027";1;"05-Sep-18";"TRUE";1
"B01MRH0YND";"Pathogen";5;"18-Dec-18";"TRUE";1
"B01MRH0YND";"samantha";1;"22-Oct-17";"TRUE";6
"B01MRH0YND";"Ana Arambula";1;"12-Jun-17";"TRUE";5
"B01MRH0YND";"Albert A. Pjosek";5;"12-Sep-17";"TRUE";4
"B01MRH0YND";"John D.";5;"13-Sep-17";"TRUE";9
"B01MRH0YND";"bridgedaddy";5;"11-Dec-17";"TRUE";2
"B01MRH0YND";"Amazon Customer";1;"02-Dec-17";"TRUE";3
"B01MRH0YND";"Amazon Customer";1;"29-Sep-17";"TRUE";16
"B01MRH0YND";"sherrie sims";5;"09-Aug-17";"TRUE";2
"B01MRH0YND";"JJ";5;"15-Nov-17";"TRUE";1
"B01MRH0YND";"William F. Simmons";5;"18-Aug-17";"TRUE";1
"B01MRH0YND";"Elupy";5;"17-Dec-18";"TRUE";1
"B01MRH0YND";"Cristi";2;"21-Jun-17";"TRUE";2
"B01MRH0YND";"Bobby Zwahr";5;"25-Jan-19";"TRUE";1
"B01MRH0YND";"Arnold";5;"28-Feb-18";"TRUE";1
"B01MRH0YND";"Rango";2;"04-May-18";"TRUE";1
"B01MRH0YND";"Victoria L Adams";5;"06-Jun-18";"TRUE";1
"B01MRH0YND";"formul8n";5;"24-May-17";"TRUE";3
"B01MRH0YND";"Jessica";1;"25-Sep-17";"TRUE";2
"B01MRH0YND";"SS 7808";1;"16-Nov-17";"TRUE";1
"B01MRH0YND";"Suzstori";5;"27-Apr-18";"TRUE";1
"B01MRH0YND";"Megan M.";5;"06-Mar-18";"TRUE";1
"B01MRH0YND";"Janette";5;"05-Mar-18";"TRUE";1
"B01MRH0YND";"Yelitza";5;"17-Mar-18";"TRUE";1
"B01MRH0YND";"Weston JM";5;"02-Feb-17";"TRUE";25
"B01MRH0YND";"duckyman341";5;"11-Oct-17";"TRUE";1
"B01MRH0YND";"Robert S. Risk";5;"25-Jan-18";"TRUE";1
"B01MRH0YND";"Bobby";4;"03-Jul-17";"TRUE";4
"B01MRH0YND";"J. Barrett";5;"24-Sep-17";"TRUE";1
"B01MRH0YND";"Cindy L";5;"08-Jan-18";"TRUE";1
"B01MRH0YND";"Alex";5;"28-Sep-17";"TRUE";1
"B01MRH0YND";"ARI C ONTIVEROS";3;"03-Oct-17";"TRUE";1
"B01MRH0YND";"Dmonty";5;"22-Sep-17";"TRUE";2
"B01MRH0YND";"Hiluiman";5;"24-Aug-17";"TRUE";2
"B01MRH0YND";"Teresa";5;"18-Feb-18";"TRUE";1
"B01MRH0YND";"James Ball";2;"15-Aug-17";"TRUE";3
"B01MRH0YND";"V";5;"21-Sep-17";"TRUE";1
"B01MRH0YND";"IC3uU";5;"11-Jan-18";"TRUE";1
"B01MRH0YND";"Mindy Morales";1;"10-Jul-17";"TRUE";5
"B01MRH0YND";"Amazon Customer";5;"11-Oct-17";"TRUE";1
"B01MRH0YND";"BBlacks";5;"05-Nov-17";"TRUE";1
"B01MRH0YND";"Kurt Kennedy";5;"21-Jan-17";"TRUE";1
"B01MRH0YND";"Lindsay Commissaris";5;"21-Nov-17";"TRUE";1
"B01MRH0YND";"Linda Simmons";3;"17-Sep-17";"TRUE";1
"B01MRH0YND";"marc joel greenberger";1;"06-Dec-17";"TRUE";1
"B01MRH0YND";"glenn a pinkerton";5;"10-Jan-17";"TRUE";6
"B01MRH0YND";"GM";5;"20-Feb-17";"TRUE";6
"B01MRH0YND";"Richard E. Ross";4;"31-May-17";"TRUE";4
"B01MRH0YND";"Marc 805";1;"17-Feb-18";"TRUE";7
"B01MRH0YND";"sfensler";5;"14-Sep-17";"TRUE";18
"B01MRH0YND";"Brenda Pulver";1;"28-Sep-17";"TRUE";3
"B01MRH0YND";"Amazon Customer";5;"08-Oct-17";"TRUE";2
"B01MRH0YND";"Milagros Monique Ortiz";1;"30-Mar-18";"TRUE";1
"B01MRH0YND";"Leora Hendricks";5;"19-Sep-17";"TRUE";5
"B01MRH0YND";"C. Edenshaw";2;"07-Feb-18";"TRUE";1
"B01MRH0YND";"steph";5;"01-Jan-17";"TRUE";5
"B01MRH0YND";"Heather Dob";5;"03-Jul-17";"TRUE";8
"B01MRH0YND";"Kayla";5;"19-May-17";"TRUE";3
"B01MRH0YND";"Andrew Burton";5;"27-Aug-17";"TRUE";1
"B01MRH0YND";"Amazon Customer";5;"09-Oct-17";"TRUE";1
"B01MRH0YND";"Cecil F. Bowes";5;"05-Jan-17";"TRUE";1
"B01MRH0YND";"R Zern";5;"15-May-17";"TRUE";1
"B01MRH0YND";"Amazon Customer";1;"01-Jun-17";"TRUE";5
"B01MRH0YND";"Amazon Customer";5;"10-Aug-17";"TRUE";2
"B01MRH0YND";"M G M Jr";5;"27-Jan-17";"TRUE";2
"B01MRH0YND";"Katie J.";5;"07-Apr-17";"TRUE";1
"B01MRH0YND";"Karen L. Fuller";1;"06-Sep-17";"TRUE";13
"B01MRH0YND";"Amazon Customer";5;"08-Aug-17";"TRUE";1
"B01MRH0YND";"John L.";1;"26-Jan-17";"TRUE";2
"B01MRH0YND";"J M";3;"16-Mar-18";"FALSE";1
"B01MSEPCPU";"Rachel F";1;"07-Apr-18";"TRUE";167
"B01MSEPCPU";"Steven A.";1;"28-Jul-18";"TRUE";16
"B01MSEPCPU";"Felicia";4;"28-Feb-19";"TRUE";13
"B01MSEPCPU";"Kortney";4;"24-Sep-18";"TRUE";8
"B01MSEPCPU";"Kati Wallace";2;"01-Sep-18";"TRUE";6
"B01MSEPCPU";"Mahmoona A.";1;"19-Sep-18";"TRUE";7
"B01MSEPCPU";"Eunyoung Sung";1;"26-Jun-19";"TRUE";3
"B01MSEPCPU";"Something";3;"29-Jul-18";"TRUE";5
"B01MSEPCPU";"antonio perez";5;"14-Mar-19";"TRUE";4
"B01MSEPCPU";"Carlos Bravo";1;"09-Apr-18";"TRUE";7
"B01MSEPCPU";"Matilda Mendez-Keegan";1;"01-Jul-18";"TRUE";7
"B01MSEPCPU";"jopo";5;"03-Jul-19";"TRUE";1
"B01MSEPCPU";"Jartdn";4;"25-Jul-18";"TRUE";6
"B01MSEPCPU";"Amazon Customer";3;"19-Aug-19";"TRUE";1
"B01MSEPCPU";"Cliente de Amazon";5;"11-May-19";"TRUE";3
"B01MSEPCPU";"Sheryl Webster";5;"18-Jul-18";"TRUE";5
"B01MSEPCPU";"Francisco Reyes";5;"23-Mar-18";"TRUE";4
"B01MSEPCPU";"Nina Phillips";1;"17-Aug-19";"TRUE";1
"B01MSEPCPU";"suej";3;"08-Aug-18";"TRUE";1
"B01MSEPCPU";"Nicole Bradley";5;"01-Mar-19";"TRUE";1
"B01MSEPCPU";"Sherine Barnes";5;"26-Jul-18";"TRUE";2
"B01MSEPCPU";"Jim Kulikowski";5;"31-Dec-18";"TRUE";1
"B01MSEPCPU";"a girl has no name";1;"05-Aug-18";"TRUE";2
"B01MSEPCPU";"D";1;"23-Oct-18";"TRUE";3
"B01MSEPCPU";"Merlin Adams";5;"28-Jan-19";"TRUE";1
"B01MSEPCPU";"Ja'Breia Kierra Harden";4;"25-Apr-19";"TRUE";1
"B01MSEPCPU";"Exador";5;"13-Mar-19";"TRUE";1
"B01MSEPCPU";"Rachel G";2;"13-Aug-18";"TRUE";1
"B01MSEPCPU";"ms. bookworm";5;"21-Oct-18";"TRUE";2
"B01MSEPCPU";"love it";5;"02-Feb-19";"TRUE";1
"B01MSEPCPU";"Sarah Miller";1;"06-Sep-18";"TRUE";2
"B01MSEPCPU";"fardwus";1;"07-Dec-18";"TRUE";2
"B01MSEPCPU";"Jenille";5;"16-Aug-19";"TRUE";1
"B01MSEPCPU";"garry scheel";3;"17-Mar-19";"TRUE";2
"B01MSEPCPU";"Bryan Balcom";1;"24-Feb-19";"TRUE";1
"B01MSEPCPU";"Ama";4;"12-Aug-18";"TRUE";3
"B01MSEPCPU";"Harsha";1;"09-Jun-18";"TRUE";2
"B01MSEPCPU";"Burl Jordan";1;"30-May-18";"TRUE";2
"B01MSEPCPU";"Estefania Toro";1;"29-Nov-17";"TRUE";3
"B01MSEPCPU";"Harikrishna Radadiya";2;"27-Jan-19";"TRUE";1
"B01MSEPCPU";"Francisco Jose Sosa S";1;"26-Apr-19";"TRUE";1
"B01MSEPCPU";"mario LOPEZ";1;"29-Jan-19";"TRUE";1
"B01MSEPCPU";"Amazon Customer";4;"05-Mar-18";"TRUE";4
"B01MSEPCPU";"Karina karina obregoso";1;"29-Nov-18";"TRUE";1
"B01MSEPCPU";"guy merola";2;"20-Aug-19";"TRUE";1
"B01MSEPCPU";"KH";5;"11-Nov-17";"TRUE";3
"B01MSEPCPU";"Amazon Customer";3;"06-Jun-18";"TRUE";1
"B01MSEPCPU";"Melissa";5;"12-Nov-18";"TRUE";1
"B01MSEPCPU";"Jill";5;"02-Jun-19";"TRUE";1
"B01MSEPCPU";"melvin de los santos";5;"29-May-19";"TRUE";1
"B01MSEPCPU";"Komlan";1;"17-Apr-19";"TRUE";1
"B01MSEPCPU";"carlos maria janon";4;"13-Jul-18";"TRUE";1
"B01MSEPCPU";"Jose Martinez";4;"21-Oct-17";"TRUE";4
"B01MSEPCPU";"Amazon Customer";1;"16-Feb-18";"TRUE";1
"B01MSEPCPU";"german";5;"27-Sep-17";"TRUE";1
"B01MSEPCPU";"Kevin Guevara";1;"07-May-18";"TRUE";1
"B01MSEPCPU";"Amazon Customer";5;"23-Sep-17";"TRUE";21
"B01MSEPCPU";"Catherine Sweeney";5;"06-Oct-17";"TRUE";1
"B01MSEPCPU";"Amazon Customer";1;"24-Oct-17";"TRUE";1
"B01MSEPCPU";"Amazon Customer";5;"17-Nov-17";"TRUE";4
"B01MSEPCPU";"r. mcclain";4;"18-Sep-17";"TRUE";11
"B01MSEPCPU";"Amazon Kunde";5;"22-Jun-17";"TRUE";31
"B01MSEPCPU";"Tony";1;"21-Aug-17";"TRUE";4
"B01MSEPCPU";"Carmen";5;"11-Sep-17";"TRUE";3
"B01MSEPCPU";"Alexis";1;"14-Mar-17";"TRUE";64
"B01MSEPCPU";"Truc Thi thanh Pham";4;"02-Oct-17";"TRUE";1
"B01MSEPCPU";"Amazon Customer";1;"15-Jul-17";"TRUE";4
"B01MSEPCPU";"Keyonia N Bryant";2;"05-Dec-17";"FALSE";1
"B01MSEPCPU";"Amazon Customer";5;"19-Mar-17";"FALSE";2
"B01MSEPCPU";"Daffy Duck";5;"28-Aug-18";"TRUE";2
"B01MSEPCPU";"Danielle F";5;"05-May-18";"TRUE";3
"B01MSEPCPU";"Bushmasterguy";1;"28-Feb-19";"TRUE";1
"B01MSEPCPU";"RAKESH R. KAPOOR";5;"25-Nov-18";"TRUE";1
"B01MSEPCPU";"Samantha Brown";1;"18-Aug-19";"TRUE";1
"B01MSEPCPU";"Greg W. Flolid";1;"19-Apr-18";"TRUE";2
"B01MSEPCPU";"Anthony C Cirino";1;"23-Dec-18";"TRUE";1
"B01MSEPCPU";"TRB";1;"24-Sep-18";"TRUE";1
"B01MSEPCPU";"blackgirlSan";3;"25-Jun-18";"TRUE";2
"B01MSEPCPU";"Harris Njuguna";5;"16-Oct-17";"TRUE";1
"B01MSEPCPU";"shelby steinberg";5;"03-Apr-18";"TRUE";2
"B01MSEPCPU";"Suhang Xu";5;"21-Jul-17";"TRUE";31
"B01MSEPCPU";"THIEN TRUONG";5;"03-Jul-17";"TRUE";1
"B01MSEPCPU";"Shelly K Stines";5;"16-Sep-17";"TRUE";1
"B01MT57AVU";"No one";4;"01-Dec-18";"TRUE";5
"B01MT57AVU";"robert";5;"04-May-19";"TRUE";5
"B01MT57AVU";"Enigma63";5;"28-Oct-17";"TRUE";8
"B01MT57AVU";"Jojo";1;"13-Oct-17";"TRUE";6
"B01MT57AVU";"Nornen Lowery";1;"17-Jun-19";"TRUE";2
"B01MT57AVU";"Amazon Customer";5;"03-Aug-18";"TRUE";3
"B01MT57AVU";"Dmytro_Ivliev";3;"03-Jan-19";"TRUE";3
"B01MT57AVU";"Kelly Brown Jr.";5;"18-Apr-19";"TRUE";2
"B01MT57AVU";"Dan";1;"27-Apr-19";"TRUE";2
"B01MT57AVU";"JOSEPH G RAJKUMAR";5;"05-Apr-18";"TRUE";3
"B01MT57AVU";"Graysmom";1;"09-Apr-19";"TRUE";1
"B01MT57AVU";"Amazon Customer";5;"19-Mar-19";"TRUE";1
"B01MT57AVU";"Amazon Customer";1;"18-Jan-19";"TRUE";1
"B01MT57AVU";"Amazon Customer";1;"12-May-18";"TRUE";1
"B01MT57AVU";"shannon puckett";1;"12-Mar-19";"TRUE";1
"B01MT57AVU";"TCB";5;"05-Feb-19";"TRUE";1
"B01MT57AVU";"Golden";5;"25-Mar-18";"TRUE";1
"B01MT57AVU";"Kathryn";1;"08-Jun-19";"TRUE";1
"B01MT57AVU";"Mzuvy";5;"07-Jan-18";"TRUE";2
"B01MUTETGP";"Kelly T.";1;"10-Jul-18";"TRUE";54
"B01MUTETGP";"Brenda Eavens";1;"08-Jun-18";"TRUE";27
"B01MUTETGP";"Amazon Customer";1;"20-Sep-17";"TRUE";21
"B01MUTETGP";"Kolene Tanis";4;"11-Mar-19";"TRUE";2
"B01MUTETGP";"Wonderful";5;"25-Apr-19";"TRUE";2
"B01MUTETGP";"Brandon and Robyn Lucas";5;"17-Aug-19";"TRUE";1
"B01MUTETGP";"Tiana Rose";5;"29-Jun-19";"TRUE";1
"B01MUTETGP";"Ana";5;"29-Jan-19";"TRUE";2
"B01MUTETGP";"MOUSSA OUEDRAOGO";5;"04-Apr-19";"TRUE";1
"B01MUTETGP";"Amazon Customer";4;"09-Feb-19";"TRUE";1
"B01MUTETGP";"Amazon Customer";3;"25-Oct-17";"TRUE";7
"B01MUTETGP";"Deb";5;"27-Oct-17";"TRUE";2
"B01MUTETGP";"Elena Mironova";5;"08-Apr-18";"TRUE";3
"B01MUTETGP";"martin Kenny";5;"06-Sep-17";"TRUE";3
"B01MUTETGP";"Bassam HIMED";5;"30-Sep-17";"TRUE";1
"B01MUTETGP";"Alex a vazquez";5;"22-Feb-17";"TRUE";7
"B01MUTETGP";"Diane Lee Sullivan";5;"30-Apr-17";"TRUE";7
"B01MUTETGP";"Charles";1;"26-Jul-17";"TRUE";2
"B01MUTETGP";"Rob kampa";1;"16-Nov-17";"FALSE";2
"B01MUTETGP";"sophee";5;"14-Apr-17";"FALSE";1
"B01MUTETGP";"Amazon Customer";5;"10-Jul-17";"FALSE";2
"B01MUTETGP";"brandie long";1;"25-Mar-18";"TRUE";18
"B01MUTETGP";"Customer";1;"27-Apr-17";"TRUE";59
"B01MUTETGP";"Vrlfe";4;"25-Oct-17";"TRUE";2
"B01MUTETGP";"Luz Marina";5;"17-Dec-17";"TRUE";2
"B01MUTETGP";"T. Clark";2;"22-Apr-18";"TRUE";1
"B01MY2FEAS";"aMEson";5;"16-Apr-18";"TRUE";2
"B01MY2FEAS";"Jessica";5;"02-Apr-18";"TRUE";1
"B01MY2FEAS";"Pa Ling";2;"20-Jul-17";"TRUE";1
"B01MY2FEAS";"Behrooz";5;"05-Mar-18";"TRUE";2
"B01MY2FEAS";"Martin Frenes";5;"07-Apr-17";"TRUE";2
"B01MY2FEAS";"Wanda Fair";5;"09-Mar-17";"TRUE";2
"B01MY2FEAS";"Amazon Customer";3;"14-Apr-17";"TRUE";7
"B01MY4DGA7";"Jane Shavel";5;"06-Jun-17";"TRUE";20
"B01MY4DGA7";"Irish4TW";3;"31-Jul-17";"TRUE";11
"B01MY4DGA7";"happycreative";4;"05-Feb-18";"TRUE";5
"B01MY4DGA7";"SubDriver";5;"17-May-17";"TRUE";4
"B01MY4DGA7";"Troy P.";1;"12-May-18";"TRUE";2
"B01MY4DGA7";"Odera";1;"19-Aug-18";"TRUE";1
"B01MY4DGA7";"Ashley C.";3;"31-Dec-18";"TRUE";1
"B01MY4DGA7";"Bella";5;"06-Mar-17";"TRUE";5
"B01MY4DGA7";"Alex Kincaid";3;"27-May-18";"TRUE";1
"B01MY4DGA7";"SpermFeather";5;"27-Mar-17";"TRUE";1
"B01MY4DGA7";"Amazon Customer";5;"21-Apr-17";"TRUE";2
"B01MY4DGA7";"Jordan";4;"19-Apr-17";"TRUE";7
"B01MY4DGA7";"Scott Roberts";1;"30-Jun-17";"TRUE";11
"B01MY4DGA7";"Amazon Customer";5;"05-May-17";"TRUE";3
"B01MY4DGA7";"Amazon Customer";1;"07-Aug-17";"TRUE";1
"B01MY4DGA7";"Anish";1;"19-Mar-17";"TRUE";13
"B01MY4DGA7";"Elizabeth Jumbo";1;"26-Jul-17";"TRUE";12
"B01MY4DGA7";"Andrey";1;"17-Sep-18";"TRUE";1
"B01MY4DGA7";"A. L. Amoros";5;"25-Nov-17";"TRUE";1
"B01MY4DGA7";"Michael Cranshaw";5;"30-Apr-17";"TRUE";2
"B01MY4DGA7";"Amazon Customer";1;"21-Jul-18";"TRUE";2
"B01MY4DGA7";"M.A.A.";1;"03-Sep-17";"TRUE";3
"B01MY4DGA7";"tunisia";4;"19-Aug-17";"TRUE";1
"B01MY4DGA7";"Arus Alexandre";2;"15-Jul-17";"TRUE";2
"B01MY4DGA7";"Boilers14";5;"03-Jun-17";"TRUE";1
"B01MY4DGA7";"James";1;"19-Jan-18";"TRUE";1
"B01MY4DGA7";"vania martinez";4;"02-Apr-17";"TRUE";1
"B01MY4DGA7";"SAMSONG";1;"15-Aug-17";"TRUE";4
"B01MY4DGA7";"Martin Short";1;"28-Apr-17";"TRUE";4
